addr1,addr2,areacode,contentid,contenttypeid,firstimage,firstimage2,mapx,mapy,mlevel,tel,title,zipcode
전라남도 여수시 화정면 조발도길 8,,38,2752409,12,,,127.5542616,34.63910946,6,,조발도,59781
전라남도 장흥군 관산읍 방촌길 91-32,,38,2782981,12,http://tong.visitkorea.or.kr/cms/resource/80/2787680_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2787680_image2_1.jpg,126.9501334,34.54953705,6,,존재고택,59354
전라남도 완도군 완도읍 군내리,,38,126308,12,,,126.7563644,34.31679878,6,,주도,59126
전라남도 강진군 옴천면 장강로 1785-3,(옴천면),38,1957473,12,,,126.769858,34.75925496,6,,주봉서원,59207
전라남도 영광군 영광읍 영대로 648,,38,2775017,12,,,0,0,6,,주식회사 하늘,57022
전라남도 순천시 상사면 상사호길 555,,38,2469437,12,,,127.4143799,34.94939726,6,,주암댐 물 문화관,57919
전라남도 순천시 송광면 우산리,,38,231894,12,,,127.2254291,34.98042109,6,,주암댐지석묘군,57914
전라남도 순천시 송광면,,38,127489,12,http://tong.visitkorea.or.kr/cms/resource/25/1607825_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/1607825_image3_1.jpg,127.2417712,35.01816712,6,,주암호와 상사호,57913
전라남도 강진군 신전면 수양리,(신전면),38,578684,12,http://tong.visitkorea.or.kr/cms/resource/96/1970996_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/1970996_image3_1.jpg,126.6967401,34.50484064,6,,주작산,59252
전라남도 강진군 주작산길 262,,38,643998,12,http://tong.visitkorea.or.kr/cms/resource/03/1971003_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/1971003_image3_1.jpg,126.6993007,34.51690044,6,,주작산자연휴양림,59252
전라남도 진도군 조도면 가사주지도길,,38,129226,12,http://tong.visitkorea.or.kr/cms/resource/98/195898_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/195898_image3_1.jpg,126.0859415,34.48701882,6,061-544-2181,주지도(손가락섬),58953
전라남도 함평군 주포한옥길 67,,38,2778518,12,http://tong.visitkorea.or.kr/cms/resource/20/2797020_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2797020_image2_1.jpg,126.4611966,35.09195122,6,,주포 한옥전원마을 / 주포지구한옥전원마을,57137
전라남도 담양군 담양읍 죽녹원로 119,,38,128834,12,http://tong.visitkorea.or.kr/cms/resource/18/2612518_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2612518_image3_1.jpg,126.9855748,35.32780002,6,,죽녹원,57336
전라남도 고흥군 도화면,,38,579421,12,http://tong.visitkorea.or.kr/cms/resource/11/875111_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/875111_image3_1.jpg,127.292531,34.44583496,6,,죽도(고흥),59531
전라남도 순천시 죽도봉길 42,,38,126330,12,http://tong.visitkorea.or.kr/cms/resource/06/1971006_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/1971006_image3_1.jpg,127.4954783,34.95402591,6,,죽도봉공원,57943
전라남도 나주시 남평읍 풍림죽림길 255,,38,127212,12,,,126.8837466,35.04041687,6,,죽림사(나주),58226
전라남도 장성군 북이면 만무부동길 3-14,(북이면),38,1957476,12,,,126.7842096,35.42706036,6,,죽림서원,57202
전라남도 진도군 헌복동길 16 죽림어촌마을특산품판매장,,38,128566,12,http://tong.visitkorea.or.kr/cms/resource/15/1971015_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/1971015_image3_1.jpg,126.2600312,34.39144623,6,,죽림어촌체험마을,58944
전라남도 화순군 한천면 학포로 1786-45,,38,127148,12,,,126.972704,34.98528292,6,,죽수서원,58147
전라남도 화순군 능주면 죽수길 73,,38,742586,12,http://tong.visitkorea.or.kr/cms/resource/73/742273_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/742273_image3_1.jpg,126.958644,34.98985994,6,,죽수절제아문,58153
전라남도 영암군 군서면 죽정서원길 19,,38,1957478,12,,,126.6231403,34.76332151,6,,죽정서원,58434
충청남도 서산시 해미면 산수리,,34,125822,12,http://tong.visitkorea.or.kr/cms/resource/00/1961100_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1961100_image3_1.jpg,126.609106,36.70398643,6,,가야산(서산),31961
충청남도 태안군 근흥면 가의도길,,34,125848,12,,,126.0749441,36.67308364,6,,가의도,32133
충청남도 청양군 대치면 가파로 506-6,,34,128418,12,http://tong.visitkorea.or.kr/cms/resource/20/2629520_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/20/2629520_image2_1.bmp,126.8796427,36.49763153,6,,가파마을,33341
충청남도 천안시 동남구 각원사길 245,(안서동),34,125885,12,http://tong.visitkorea.or.kr/cms/resource/87/2648687_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2648687_image3_1.jpg,127.197005,36.834079,6,,각원사,31066
충청남도 부여군 임천면 성흥로283번길 31-4,,34,1956297,12,,,126.9083485,36.18248203,6,,간곡서원,33220
충청남도 서산시 부석면 간월도리,,34,129181,12,http://tong.visitkorea.or.kr/cms/resource/48/188448_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/188448_image3_1.jpg,126.4136207,36.60573049,6,,간월도 어리굴젓 기념탑,32023
충청남도 서산시 부석면 간월도리,,34,129045,12,http://tong.visitkorea.or.kr/cms/resource/20/2518020_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2518020_image2_1.jpg,126.4227029,36.61928464,6,,간월도마을,32023
충청남도 서산시 부석면 간월도1길 119-29,(부석면),34,125880,12,,,126.4111794,36.60371957,6,041-664-6624,간월암(서산),32023
충남 서산시 부석면 창리 265-1,,34,2750389,12,,,126.3771736,36.622914,6,,간월호 쉼터공원,
충청남도 태안군 원북면 대기길 12-20,,34,2629105,12,http://tong.visitkorea.or.kr/cms/resource/96/2629096_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/96/2629096_image2_1.bmp,126.257477,36.79889722,6,,갈두천권역마을,32112
충청남도 서천군 마서면 송석리,,34,2750364,12,,,126.6359118,36.07704496,6,,갈목해변,33650
충청남도 태안군 근흥면 갈음이길 38-30,,34,127311,12,http://tong.visitkorea.or.kr/cms/resource/92/198992_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/198992_image3_1.jpg,126.1639577,36.69363833,6,,갈음이해수욕장,32131
충청남도 공주시 계룡면 갑사로 567-3,(계룡면),34,125891,12,http://tong.visitkorea.or.kr/cms/resource/21/2675821_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2675821_image2_1.jpg,127.1873853,36.36534376,6,,갑사,32615
충청남도 공주시 계룡면 갑사로 225,,34,125833,12,http://tong.visitkorea.or.kr/cms/resource/76/1600076_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/1600076_image3_1.jpg,127.1822107,36.36917934,6,,갑사계곡,32615
충청남도 금산군 금산천길 106 금산시장,3동 1층 36호 (갓도넛),34,2996127,12,http://tong.visitkorea.or.kr/cms/resource/24/2996124_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2996124_image3_1.jpg,127.4918597,36.09979337,6,,갓도넛(주식회사 갓도넛),32747
충청남도 논산시 강경읍 옥녀봉로24번길 14,,34,946216,12,,,127.0183586,36.16214738,6,,강경 구 연수당 건재 약방,32934
충청남도 논산시 강경읍 북옥리,,34,1182200,12,http://tong.visitkorea.or.kr/cms/resource/65/1280565_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/1280565_image3_1.jpg,127.0119397,36.16490806,6,,강경 옥녀봉,32931
충청남도 논산시 강경읍 옥녀봉로 8,(강경읍),34,946451,12,,,127.0191725,36.16023094,6,,강경 중앙초등학교 강당,32934
충청남도 논산시 강경읍 옥녀봉로 30-5,,34,2650372,12,,,127.0178754,36.16177241,6,,강경근대거리,32934
충청남도 논산시 채운면 삼거리,,34,1627011,12,,,127.0319493,36.15285701,6,,강경미내다리,32944
충청남도 아산시 송악면 강당리 강당골,일원,34,125831,12,http://tong.visitkorea.or.kr/cms/resource/78/1601578_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/1601578_image3_1.jpg,127.0221465,36.70532405,6,,강당골(양화담),31557
충청남도 서산시 운산면 마애삼존불길 18-1,,34,129132,12,http://tong.visitkorea.or.kr/cms/resource/58/187958_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/187958_image3_1.jpg,126.6025047,36.77781114,6,,강댕이 미륵불,31950
충청남도 금산군 추부면 개덕사길 83,,34,2753929,12,,,127.5307471,36.23092354,6,,개덕사,32710
충청남도 태안군 소원면 의항리,,34,2732510,12,,,126.1615103,36.81534924,6,,개목항,32121
충청남도 금산군 남이면 개삼로 101,,34,126812,12,http://tong.visitkorea.or.kr/cms/resource/97/1600197_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/1600197_image3_1.jpg,127.4782838,36.07539313,6,,개삼터·개삼각,32752
충청남도 서산시 운산면 개심사로 321-86,,34,125908,12,http://tong.visitkorea.or.kr/cms/resource/48/2562948_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2562948_image3_1.jpg,126.5901483,36.74690616,6,,개심사(서산),31949
충청남도 논산시 연산면 계백로 2614-11,(연산면),34,125899,12,http://tong.visitkorea.or.kr/cms/resource/37/1278637_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/1278637_image3_1.jpg,127.229371,36.2407282,6,,개태사(논산),32910
충청남도 보령시 성주면 성주산로 673-47,,34,129439,12,http://tong.visitkorea.or.kr/cms/resource/65/531565_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/531565_image3_1.jpg,126.6585619,36.31331829,6,,개화예술공원,33486
충청남도 홍성군 구항면 거북로 436,,34,128256,12,http://tong.visitkorea.or.kr/cms/resource/18/2629418_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/18/2629418_image2_1.bmp,126.6098956,36.57079622,6,,거북이마을,32215
충청남도 부여군 은산면 지천로525번길 7-14,,34,128396,12,http://tong.visitkorea.or.kr/cms/resource/85/2517985_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2517985_image2_1.jpg,126.8403694,36.35973,6,,거전마을 [농촌체험],33107
충청남도 천안시 동남구 풍세면 금호1길 117-10,,34,1956299,12,,,127.0900948,36.7479759,6,,검계서원,31214
충청남도 홍성군 결성면 읍내리,,34,1627302,12,http://tong.visitkorea.or.kr/cms/resource/59/1602759_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/1602759_image3_1.jpg,126.5449722,36.52383939,6,,결성동헌,32212
충청남도 홍성군 결성면 홍남서로707번길 21-8,,34,1627251,12,http://tong.visitkorea.or.kr/cms/resource/27/1602727_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/1602727_image3_1.jpg,126.5431611,36.52891378,6,,결성향교,32212
충청남도 계룡시 두마면 사계로 122-4,(두마면),34,1937772,12,,,127.2714083,36.26558165,6,,계룡 사계고택,32836
충청남도 계룡시 두마면 입암길 218,,34,2654766,12,http://tong.visitkorea.or.kr/cms/resource/12/2675812_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2675812_image2_1.jpg,127.255538,36.24335058,6,,계룡 입암저수지,32842
충청남도 공주시 반포면 동학사1로 327-6,,34,125817,12,http://tong.visitkorea.or.kr/cms/resource/77/1600077_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1600077_image3_1.jpg,127.2324621,36.3568733,6,,계룡산국립공원,32626
충청남도 공주시 반포면 도예촌길 71-25,,34,126725,12,http://tong.visitkorea.or.kr/cms/resource/44/757544_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/757544_image3_1.jpg,127.2151155,36.38997476,6,,계룡산도예촌,32625
충청남도 공주시 반포면 상하신길 396,,34,1938262,12,,,127.2195902,36.38474488,6,,계룡산상신농촌체험휴양마을,32625
충청남도 계룡시 두마면,,34,1114077,12,,,127.2576376,36.2546521,6,,계룡산신도내주초석석재,32842
충청남도 논산시 부적면 충곡로 311-54,,34,525648,12,http://tong.visitkorea.or.kr/cms/resource/43/1279043_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/1279043_image3_1.jpg,127.1814127,36.19245232,6,,계백장군 유적지,32916
충청남도 부여군 규암면 수북로41번길 9-7,1층,34,2777931,12,,,126.8881424,36.27246305,6,,계절상품 시리즈(주식회사 생산소),33124
충청남도 금산군 금성면 양전리,,34,126879,12,http://tong.visitkorea.or.kr/cms/resource/25/183025_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/183025_image3_1.jpg,127.4732996,36.12290429,6,,고경명선생비,32708
충청남도 보령시 오천면 고대도1길 1,,34,127320,12,http://tong.visitkorea.or.kr/cms/resource/66/1811966_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/1811966_image3_1.jpg,126.366864,36.38790753,6,,고대도,33411
충청남도 당진시 송악읍 고대공단2길 357-18,,34,2736668,12,http://tong.visitkorea.or.kr/cms/resource/67/2736867_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2736867_image2_1.jpg,126.7776057,36.97608298,6,,고대지구근린공원,31720
충청남도 부여군 부여읍 부소로 1-25,(부여읍),34,125881,12,http://tong.visitkorea.or.kr/cms/resource/83/1601183_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1601183_image3_1.jpg,126.9132091,36.29263895,6,,고란사(고란약수),33136
충청남도 부여군 부여읍,,34,128945,12,http://tong.visitkorea.or.kr/cms/resource/90/1601190_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/1601190_image3_1.jpg,126.9152117,36.29215571,6,,고란사유람선,33136
충청남도 천안시 동남구 북면 박문수길 147,,34,250303,12,,,127.2723442,36.77845341,6,,고령박씨종중재실,31242
충청남도 공주시 사곡면 능계길 60-67,(사곡면),34,1956304,12,,,127.0224573,36.51096305,6,,고로서원,32523
충청남도 공주시 백제큰길 2045,,34,2035859,12,http://tong.visitkorea.or.kr/cms/resource/38/1807738_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1807738_image3_1.jpg,127.1063454,36.46870826,6,,고마나루,32535
충청남도 서산시 고북면 신송리 817-1,,34,2771911,12,,,126.5458159,36.65296899,6,,고북제,32027
충청남도 홍성군 결성면 만해로127번길 41,(결성면),34,125901,12,http://tong.visitkorea.or.kr/cms/resource/64/2745664_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2745664_image2_1.jpg,126.5373417,36.54508126,6,,고산사(홍성),32211
충청남도 아산시 영인면 신화리,,34,2758465,12,http://tong.visitkorea.or.kr/cms/resource/51/2758551_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2758551_image2_1.jpg,126.9681159,36.88704939,6,,고용산(고룡산),31425
충청남도 청양군 청양읍 식물원길 398-23,(청양읍),34,127852,12,http://tong.visitkorea.or.kr/cms/resource/10/1999210_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/1999210_image3_1.jpg,126.7606635,36.43378124,6,,고운식물원,33302
충청남도 서산시 팔봉면 고파도2길 10,,34,126706,12,http://tong.visitkorea.or.kr/cms/resource/71/2537971_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2537971_image2_1.jpg,126.3359808,36.91073564,6,,고파도,31926
충청남도 아산시 염치읍 송곡리,,34,2606725,12,http://tong.visitkorea.or.kr/cms/resource/24/2676024_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/24/2676024_image2_1.JPG,127.0168278,36.79954644,6,,곡교천 은행나무길,31450
충청남도 공주시 백제큰길 2110-16,(웅진동),34,2756160,12,,,127.1117032,36.47026096,6,,곰나루국민관광단지,32535
충청남도 태안군 남면 신온리 905-1,,34,2758141,12,,,126.2887463,36.59114671,6,,곰섬해수욕장,
충청남도 홍성군 구항면 오봉리,,34,2771931,12,,,126.6108364,36.59991233,6,,공리저수지,32213
충청남도 공주시 금성동,58,34,2916020,12,http://tong.visitkorea.or.kr/cms/resource/15/2916015_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2916015_image3_1.jpg,127.1284824,36.46392587,6,,공산성연지,32555
충청남도 공주시 계룡면 갑사로 567-3,,34,129557,12,http://tong.visitkorea.or.kr/cms/resource/13/2518213_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2518213_image2_1.jpg,127.1873631,36.36551318,6,,공주 갑사 철당간,32615
충청남도 공주시 계룡면 신원사동길 1,(계룡면),34,127239,12,http://tong.visitkorea.or.kr/cms/resource/21/2518221_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2518221_image2_1.jpg,127.183967,36.33552767,6,,공주 계룡산 중악단,32619
충청남도 공주시 웅진로 280,(금성동),34,125949,12,http://tong.visitkorea.or.kr/cms/resource/75/2678675_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2678675_image3_1.jpg,127.1268076,36.46299817,6,,공주 공산성 [유네스코 세계유산],32555
충청남도 공주시 왕릉로 37-2,(웅진동),34,126681,12,http://tong.visitkorea.or.kr/cms/resource/95/2678695_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2678695_image3_1.jpg,127.1142781,36.46228414,6,,공주 무령왕릉과 왕릉원[유네스코 세계유산],"314-020,1"
충청남도 공주시 제민1길 15,,34,231954,12,,,127.1226193,36.45169661,6,,공주 반죽동당간지주,32549
충청남도 공주시 수원지공원길 222,(금학동),34,2524982,12,http://tong.visitkorea.or.kr/cms/resource/06/2690606_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2690606_image3_1.jpg,127.1193232,36.42441079,6,,공주 산림휴양마을,32602
충청남도 공주시 금벽로 990,(석장리동),34,127237,12,http://tong.visitkorea.or.kr/cms/resource/76/2439676_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2439676_image3_1.jpg,127.1894301,36.44765103,6,,공주 석장리 유적,32591
